Copywriting Document Link,Client Name,Email,First Name,Last Name,Company Name,Phone Number,Address,Custom 1,Custom 2,Custom 3,Campaign Type,Sequence Stage,Messaging Status,Responded?,Replied Timestamp,Qualified?,Last Message Sent Timestamp,Added To Retargeting Campaign?,Retargeting Stage,Retargeting Status,Retargeting Responded?,Retargetin Replied Time Stamp,Last Message Sent Time Stamp,Recycled?,Lead Stage,Last Contacted Date,Campaign Assigned,Outreach Channel,Owner / Assigned To,Deliverability,Opener Sender Used,Opener Time Sent,Opener Date Sent,Opener Subject Sent,Opener Body Sent,Bounce Status for Opener,Follow Up 1 Sender Used,Follow Up 1 Time Sent,Follow Up 1 Date Sent,Follow Up 1 Subject Sent,Follow Up 1 Body Sent,Bounce Status for Follow Up 1,Follow Up 2 Sender Used,Follow Up 2 Time Sent,Follow Up 2 Date Sent,Follow Up 2 Subject Sent,Follow Up 2 Body Sent,Bounce Status for Follow Up 2,Follow Up 3 Sender Used,Follow Up 3 Time Sent,Follow Up 3 Date Sent,Follow Up 3 Subject Sent,Follow Up 3 Body Sent,Bounce Status for Follow Up 3,Follow Up 4 Sender Used,Follow Up 4 Time Sent,Follow Up 4 Date Sent,Follow Up 4 Subject Sent,Follow Up 4 Body Sent,Bounce Status for Follow Up 4,Follow Up 5 Sender Used,Follow Up 5 Time Sent,Follow Up 5 Date Sent,Follow Up 5 Subject Sent,Follow Up 5 Body Sent,Bounce Status for Follow Up 5,Follow Up 6 Sender Used,Follow Up 6 Time Sent,Follow Up 6 Date Sent,Follow Up 6 Subject Sent,Follow Up 6 Body Sent,Bounce Status for Follow Up 6," ""Notes""",
"","Outbound Accelerator","hello@kmstrategiesgroup.com","","","Kmstrategiesgroup","","477 Madison Ave Floor 6","http://www.kmstrategiesgroup.com/","• Social impact communications strategy• Storytelling and narrative development• Digital strategy and influencer engagement• Search Engine Optimization and Google for Nonprofits• Strategic positioning for engagement","brandcommunications","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","research@sisinternational.com","","","Sisinternational","+1 917 536 0640","11 E 22nd St Floor 2","https://www.sisinternational.com/","SIS International Research, a leading International Market Research Firm providing Customer Insights, Data Collection, and Strategy Research.","our","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","info@virtuousfinancialconsultinggroup.com","","","Virtuousfinancialconsultinggroup","(800) 203-6617","1100 Peachtree St NE Suite 200","https://virtuousfinancialconsultinggroup.com/","Looking for professional financial services in Atlanta? Contact Virtuous Financial Consulting Group for innovative solutions and certified expertise.","looking","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","info@m808marketing.com","","","M808Marketing","","3135 S Throop St","http://www.m808marketing.com/","local service business marketing
digital marketing for contractors
small business marketing help
SEO for plumbers
social media for electricians
website in a day service
Chicago local SEO
done-for-you marketing
marketing for busy business owners
lead generation for home services
affordable digital marketing Chicago
small business marketing agency
contractor social media management
grow your service business
home service marketing expert","m808","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","info@merinowealth.com","","","Merinowealth","(312-809-1109","20 N Wacker Dr #3120","http://www.merinowealth.com/","Chicago Independent Financial Advisor, Planner, and Investment Manager with 
a down-to-earth approach to help make achieving financial and life goals a 
reality.","chicago","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","info@nsstrategy.com","","","Nsstrategy","(516) 308-6343","500 7th Ave","http://www.nsstrategy.com/","North Shore Strategies has empowered hundreds of campaigns to deliver on 
their goals and aspirations. From local City Council members to Statewide 
candidates, to grassroots startups and specialty causes, we move the needle 
and make sure your voice cuts through the noise.","north","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","cfp@costellofp.com","","","Costellofinancialplanning","847-508-6999","150 N Wacker Dr # 3050","http://www.costellofinancialplanning.com/","Services Asset Management Comprehensive Financial Planning Tax Savvy Financial Planning Estate Planning","welcome","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","info@silverpennyfinancial.com","","","Silverpennyfinancial","(770) 962-2082","1411 North Highland Avenue Northeast","http://www.silverpennyfinancial.com/","SimpleWe think money shouldn’t be as complicated as our industry makes it out to be.Learn More","think","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","info@swimmerchicago.com","","","Swimmerchicago","847.215.0900","10410 S Hoyne Ave","http://www.swimmerchicago.com/","integrated marketing strategies & solutions for business. insight. imagination. impact.","our","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","info@tristatefa.com","","","Tristatefa","(215) 667-8182","8605 Westwood Center Dr # 505","https://www.tristatefa.com/Washington-DC.22.htm","xperienced financial planning and wealth management in DC. Our advisors provide personalized guidance and strategies for your financial success.","about","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","Info@SCmarketinginc.com","","","Scmarketinginc","630-456-0827","308 S Jefferson St","http://www.scmarketinginc.com/","Industries We’ve Worked WithNo matter what industry your organization falls in, the underpinning of great marketing remains the same. It starts with strategy and ends with creative execution. Just as each fold must be carefully planned before starting an Origami design, we plan each detail before developing any copy or design. Of course, the copy, design, specific tactics, the targeted audience and competitive landscape will all change dramatically based on the industry. However, the solid foundation we develop for clients in every industry will enable the creative tactics to soar, reaching the right audience and resonating with the right message. And that's where the magic happens. Magic that's better known as ""awareness,"" ""engagement,"" and ""conversion.""Education (K-12 & Higher Education)RestaurantsHealthcareMarket ResearchManufacturing/OEMSupply ChainResellersRecruiting/Recruitment MarketingGovernmentLawInternational BusinessProfessional ServicesNon-Profits","strategic","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","info@harnham.com","","","Harnham","+1 415 614 4999","100 Montgomery St #2200","https://www.harnham.com/contact-us-san-francisco/","San Francisco - contact us today. Harnham are specialists in data and data science recruitment. We are Located in Wimbledon, England.","san","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","jmcclure@jemcclure.com","","","Jemcclure","602.840.3699","5070 N 40th St UNIT 205","http://www.jemcclure.com/","McClure Consulting, LLC is a national economic development consulting firm 
specializing in market analytics, strategic planning, site selection, 
community assessments and organization building.","mcclure","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","team@caacre.com","","","Caacre","858.360.3000","8787 Complex Dr Suite 420","http://www.caacre.com/","San Diego's PREMIER Full Service Private Client Brokerage Firm | Commercial Real Estate | Commercial Asset Advisors","san","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","info@sagefinancialsd.com","","","Sagefinancialsd","","4654 Idaho St","https://www.sagefinancialsd.com/","Sage Financial Planning helps first generation wealth builders organize their finances, create a realistic goal plan, and work towards sustainable long-term financial wellness, security and freedom. Sage Financial works with clients in San Diego, CA and nationwide via virtual meeting platforms.","sage","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","customerservice@qfainc.com","","","Qfainc","(301) 296-6203","1633 Q St NW #230","http://www.qfainc.com/","NewsJul 30, 2025📰 Just dropped: “Rotating Tech Proceeds Into Utility Stocks and Private Credit” — an in-depth convo with Joseph Rinaldi, President & CIO of Quantum Financial AdvisorsJul 30, 2025Read More →Jul 30, 2025Jul 14, 2025June 2025 Housing Market Update: Sellers Outpace Buyers Amid Slowing DemandJul 14, 2025Read More →Jul 14, 2025Jul 11, 2025June 2025 Macroeconomic Update: Fed Holds Rates Steady Amid Inflation ConcernsJul 11, 2025Read More →Jul 11, 2025","newsjul","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","contact@1k.marketing","","","1K","+1 (212) 301-6631","130 Water St","https://1k.marketing/","SEOSearch Engine MarketingLocal SEOLocal Search Engine MarketingGoogle Ads / Bing AdsPay-Per-Click Advertising (PPC)Google Local AdsAds For Qualified Local BusinessesWebsite Design & DevelopmentOne-Time Development & Monthly MaintenanceGrowth & Marketing ManagementMarketing Services For Your BusinessAdditional Marketing ServicesPersonalized Solutions That Suit YouConsulting & TrainingMarketing & Business Strategy","our","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","consult@commonwealthgrowthstrategies.com","","","Salesconsulting","888-465-9640","233 S Washington St","http://www.salesconsulting.com/","We are Sales Consulting experts that optimize sales strategies and ROI for small to medium businesses by energizing your sales force through expert consulting","are","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","hello@growthmarketingco.com","","","Growthmarketingco","(303) 968-2741","1415 Park Ave W","https://growthmarketingco.com/","We absolutely dominate when it comes to building your online presence. Our clients are generating millions from our GROWTH system.","absolutely","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","info@capitaleducationalsolutions.com","","","Capitaleducationalsolutions","919-906-9265","218 W Millbrook Rd","http://www.capitaleducationalsolutions.com/","Capital Educational Solutions works with families to provide educational consulting, academic
coaching, homeschool, school navigation, pre-college planning to create a successful educational journey. Let us utilize our extensive network of resources and community relationships to positively impact your education.","capital","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","hello@bulloak.com","","","Bulloak","","16236 San Dieguito Rd Ste 4-22","https://bulloak.com/","Bull Oak is a top-rated financial advisor in San Diego. We provide investment management & fiduciary fee-only financial advice for working professionals and business owners.","bull","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","info@randrfp.com","","","Randrfp","(404) 793-0021","7000 Peachtree Dunwoody Rd building 12 suite 200","http://www.randrfp.com/","If you have completed years of training in order to practice your profession, you will appreciate the services of a specialty advisor. We know that you might not have the time, energy, inclination, or expertise to manage your personal finances alone.","provide","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","connect@pacesferrywealth.com","","","Pacesferrywealth","404-480-5200","2849 Paces Ferry Rd SE Suite 660","https://pacesferrywealth.com/","Paces Ferry Wealth Advisors is a team that offers financial planning in Atlanta, GA. Financial advisors who help people secure their finances.","paces","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","sales@digitalmarketingagency.com","","","Digitalmarketingagency","574-933-2692","111 E Wacker Dr","https://www.digitalmarketingagency.com/","Digital Marketing Agency: Unlock growth with our expert SEO, PPC, and web development services. Schedule your free consultation today!","online","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","mhebig@mavericksoftware.com","","","Mavericksoftware","(800) 572-1203","1428 Washington Ave S #201","http://www.mavericksoftware.com/","Maverick Software hires and mentors top computer science students, helping our clients build a pipeline of IT talent allowing you to focus on your business.","maverick","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","info@bpbcpa.com","","","Bpbcpa","305-379-7000","200 S Biscayne Blvd","http://www.bpbcpa.com/","Services forCompaniesWith a wide range of niche practice areas and skilled advisors who can translate the tax code into opportunities for companies, our team helps business owners and management make the most of prospects.Learn more →","forentrepreneursour","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","KeiraIman@BeautypreneurConsulting.com","","","Beautypreneurconsulting","470-610-3434","1579 Monroe Dr NE F609","https://www.beautypreneurconsulting.com/","We proudly offer human resource services and documents, grant writing, salon management, product development, and mentorship to beauty industry professionals.","since","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","PSullivan@GregoryFCA.com","","","Bostonpartners","(212) 908-9500","669 South St","http://www.bostonpartners.com/privatewealth/","Our first-class suite of services includes investment and market analysis, portfolio management, financial planning, record keeping, and custodial services.","our","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","Breann@CN4Partners.com","","","Cn4Partners","1 (206) 423-0120","1326 5th Ave #334","http://www.cn4partners.com/","Dean M. NielsenFounding PartnerDarcy NothnaglePartnerWestley Bayas IIIVice PresidentAnsley MendelsonVice PresidentBreann PugnettiPartner and Chief Operating OfficerMichael Garcia KolencVice PresidentAri LevinAssociateMike SnyderData Targeting & Writing","dean","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","contact@laexecutivesearch.com","","","Laexecutivesearch","+1 305 728 5115","701 Brickell Ave Suite 1550","https://laexecutivesearch.com/","Latin America Executive Search offers a full spectrum of services to help organizations attract and retain the best talents for future leadership.","latin","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","victor@victorjonescpa.com","","","Victorjonescpa","(206) 428-7184","1511 3rd Ave suite 503","https://www.victorjonescpa.com/","At Victor Jones, CPA PC, our Seattle CPA provides tax & accounting services including retirement planning to help you reach financial goals. Call us today!","for","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","hello@ranta-cpa.com","","","Ranta Cpa","206-420-2246","200 W Thomas St","https://ranta-cpa.com/","Welcome to Ranta CPA + Associates on the World Wide Web!  Our website is designed to be conversational and assist in the flow of communication and engagement with new and current clients.","welcome","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","swa@sustainableadvisorsalliance.com","","","Sustainablewealthadvisors","(518) 450-1755","800 Brickell Ave #903","http://www.sustainablewealthadvisors.com/contact/","112 Spring Street, Suite 302Saratoga Springs, NY 12866518-450-1755swa@sustainableadvisorsalliance.com","valuesdriven","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","JJScanlon@ChicagoWMG.com","","","Chicagowealthmanagementgroup","(312) 893-5492","160 S Myrtle Ave #101","https://www.chicagowealthmanagementgroup.com/","Chicago Wealth Management Group financial advisors offer investment advisory services through our broker dealer Cetera Advisor Networks.","chicago","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","contactus@goldstonefg.com","","","Goldstonefinancialgroup","(630) 620-9300","18W140 Butterfield Rd 16th Floor","http://www.goldstonefinancialgroup.com/","Work with the experts at Goldstone Financial Group, offering proven retirement & investment strategies for over two decades.","goldstone","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","contact@greengateplans.com","","","Greengateplans","404-602-0012","3455 Peachtree Rd NE #500","https://greengateplans.com/","We support international investors with EB-5, L-1 & E-2 visas, Business and Marketing Plans, Due Diligence and Economic Impact Studies.","support","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","cesinfo@cesconsult.com","","","Cesconsult","1 561.227.6862","3150 SW 38th Ave #450","http://www.cesconsult.com/","We are a full-service engineering firm delivering innovative solutions. Providing precision, expertise, and excellence in every project.","servicesnuts","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","atlanta@montfichet.com","","","Atlanta","(404) 900-9814","3343 Peachtree Rd Ste. 180-581","https://atlanta.montfichet.com/the-digital-launchpad/","The Digital Launchpad offers a step-by-step digital marketing course to help you launch, grow, & scale your online presence. You control the Process & learnings","the","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","info@cei-az.com","","","Cei Az","602.866.5090","10625 N 25th Ave #200","https://cei-az.com/","John has over 35 years of experience and as Principal in Charge, he is responsible for overseeing all assignments. John has authority to ensure that all necessary personnel and resources are made available for each project. He is involved in all contractual issues and is ultimately responsible for the quality and timeliness of the CEI’s performance.","retired","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","info@growthprd.com","","","Growthperiod","1.703.556.0111","1950 Old Gallows Rd # 250","https://www.growthperiod.com/","Aboutusgrowth[period] is a leading international strategic business development and transaction advisory services firm. We specialize in delivering sustainable solutions that improve our clients' overall market performance.We are not interested in growth for growth’s sake – our focus is on intelligent expansion, which means growth that is valued by the external market, achieves higher margins, and produces repeatable results.","growthperiod","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","CarlHicks@thehicksfix.com","","","Thehicksfix","(240) 351-4897","Somerset House I, 5600 Wisconsin Ave","http://www.thehicksfix.com/","Discover 'The Hicks Fix'--your guide to personal and organizational transformation. The Growth Group offers growth coaching for individuals and organizations.","discover","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","creig@avisenlegal.com","","","Avisenlegal","(612) 584-3400","901 S Marquette Ave #1675","https://www.avisenlegal.com/","Minneapolis Business Law Attorneys - With 20 years of entrepreneurial experience, the Avisen lawyers in Minneapolis possess a deep and broad collective understanding of a wide range of legal/business situations. Call 612-584-3400.","minneapolis","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","info-be@norvelljefferson.com","","","Norvelljefferson","","125 High St","https://www.norvelljefferson.com/","At the intersection of strategy and creativity, we build go-to brands with a distinct edge. Your unfair advantage starts here.","the","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","info@ihtwm.com","","","Ihtwealthmanagement","(855) 295-2828","123 N Wacker Dr #2300","https://www.ihtwealthmanagement.com/","The experience you seek for the future you desire. Find an advisor Become an IHT advisor Press About iHt Asset Management 147 Financial Advisors Find an advisor Nationwide Presence 20 States 70 Offices Find an office Operational Excellence 78 Relationship Managers 14 Operations Staff Meet the operations team Services IHT Advisors and our partners have […]","about","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","info@bourbonfm.com","","","Bourbonfm","312 909 6539","1531 W Haddon Ave","http://www.bourbonfm.com/","Fiduciary,Fee Only,Registered Investment Adviser,Patrick Bourbon,comprehensive,independent,ethical financial planning firm,financial security,increase your wealth,Customized solutions,Personalized advice,Affordable,Excellence-Expertise-Ethics,Disciplined process,Mutual funds,ETF,Retirement planning,Expatriates,Your personal CFO,CGPI","your","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","hello@hirelevel.com","","","Hirelevel","919-615-1309","246 W Millbrook Rd","https://hirelevel.com/location/hirelevel-raleigh-in-employment-agency/","Our Raleigh, NC staffing agency helps local businesses and job seekers succeed with customized workplace management and employment services across North Carolina.","our","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","info@getgrowthstreet.com","","","Getgrowthstreet","+1.617.359.3352","30 High St","http://www.getgrowthstreet.com/","Fractional demand gen and marketing leadership. Whether you need us for a day, a month or a year, we jump in a quickly deliver results. Giddy up!","fractional","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","cathy@thrive-wa.com","","","Thrive Wa","703.249.0509","663 S Washington St","https://www.thrive-wa.com/","Looking for a financial advisor in Alexandria? Thrive Wealth Advisors offers expert retirement planning and wealth management services. Call (703) 740-4670 to schedule your free consultation today.","looking","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","info@apexiumgrowth.com","","","Apexiumgrowth","","1500 N Grant St STE N","https://www.apexiumgrowth.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=9068959846508092226","Apexium Growth is a consulting firm focused on helping small or large businesses scale with intention - transforming how you sell, deliver, and lead by building high-performing teams, consultative sales practices, and operational discipline at the next level.","apexium","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","info@maiawealth.com","","","Maiawealth","(720) 644-8803","1401 17th St UNIT 850","http://maiawealth.com/","Maia Wealth is an independent Registered Investment Advisor (RIA) dedicated 
to providing comprehensive financial planning and exemplary service to all 
of our clients.","maia","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","info@wiserootsllc.com","","","Wiserootsllc","1 (602) 598-5788","4362 E Ludlow Dr","https://www.wiserootsllc.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=13859598638473069682","Wise Roots helps small businesses, startups, and growing businesses grow with SEO, PPC, web design, local SEO, and lead generation. Get a free proposal today.","seo","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","info@firstruledigitalmarketing.com","","","Firstruledigitalmarketing","+1 678-508-0956","730 Peachtree St NE #570","https://firstruledigitalmarketing.com/","Let's Get AcquaintedLet’s schedule a quick 30 minute chat so you can tell us your business goals and we can share a few ideas about how a digital marketing strategy can help you achieve them.","digital","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","jlee@metwealthadv.com","","","Metwealthadv","(410) 785-7654","6811 Benjamin Franklin Dr suite 160","https://www.metwealthadv.com/","EXPERTISE YOU CAN TRUST. We take a holistic approach with every client to truly understand your unique situation. What does it take to build your ideal retirement? The unique, comprehensive strategies and disciplined execution that put Metropolitan Wealth Advisors on the map.","expertise","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","crcomplaints@treasury.gov","","","Businessadvising","(202) 622-1160","51 Federal St","https://businessadvising.org/contact/","Contact us with questions about our small business advising, small business loan, or impact investing services.","contact","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","hello@capabilitybuid.com","","","Capabilitybuild","","175 SW 7th St #1501","http://www.capabilitybuild.com/","Hacemos que el aprendizaje se traduzca en acción y resultados sostenibles. Aceleramos el impacto de tus equipos con power skills que transforman negocios.","hacemos","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","media@cccis.com","","","Cccinc","(562) 565-6800","111 3rd Ave S #390","http://www.cccinc.com/","CCC is a leading cloud platform for the multi-trillion-dollar P&C insurance economy creating intelligent experiences for insurers, repairers, automakers, part suppliers, lenders, and more.","ccc","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","info@onlineoptimism.com","","","Onlineoptimism","202-524-4248","1301 K St NW #300W","https://www.onlineoptimism.com/in/digital-marketing-agency-washington-dc/","Our staff are digital marketing experts. We're the top Washington DC advertising agency for a reason. Reach out to the best in the District.","our","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","hello@metgroup.com","","","Metgroup","558-000-6388","925 15th St NW #400","http://www.metgroup.com/","Metropolitan Group integrates strategic and creative services to help our clients build a just and sustainable world.","metropolitan","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","sales@clickpointsoftware.com","","","Clickpointsoftware","+1 (866) 372-9431","4646 E Greenway Rd Suite 112","https://clickpointsoftware.com/","ClickPoint streamlines lead management from lead distribution to sales engagement with greater efficiency and higher ROI.","clickpoint","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","office@varrafinancial.com","","","Varrafinancial","+1-303-665-2822","1849 Cherry St Suite 16","https://www.varrafinancial.com/","Our team of financial advisors are working together to develop financial plans for business owners, retirees, and young professionals in the Louisville area.","our","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","carla@metroconsultingservices.com","","","Metroconsultingservices","301-230-0901","11820 Parklawn Dr","http://metroconsultingservices.com/","Head Searches - Leadership Needs Assessment - Leadership Development  School Support Services - Organizational Efficiency - Team Building","head","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","Michael@ladinfinancialgroup.com","","","Ladintax","(305) 444-4898","2525 Ponce de Leon Ste 300","http://www.ladintax.com/","We are an independent financial services firm helping individuals create retirement strategies using a variety of investment and insurance products to custom suit their needs and 				
        		objectives.","help","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","chris.cracchiolo@lpl.com","","","Hmfinancial","919-496-3911","8309 Six Forks Rd Suite 107","http://www.hmfinancial.com/","We are dedicated to providing investment management and strategic wealth planning that is right for you. Simply put, we strive to be our client’s trusted advisor.","firm","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","info@metroedsolutions.com","","","Metroedsolutions","(202) 657-4000","2011 Bunker Hill Rd NE suite b","http://www.metroedsolutions.com/","As one of the first and largest DC-based housing programs, we provide comprehensive housing case management services to D.C. residents and families.","one","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","admin@execs-sd.org","","","Execs Sd","619 255 4534","Mailing Address: 302 Washington Street, #425","https://www.execs-sd.org/","for Business Networking, Referrals, Leads and Events","for","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","max@levelnext-consulting.com","","","Levelnextconsulting","(651) 253-6960","2334 Sunset Dr","https://www.levelnextconsulting.pro/contact","Level Next Consulting is your complete all-in-one digital marketing solution for your brand or business.","level","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","info@smilemultimedia.com","","","Smilemultimedia","1(603) 758-4118","68 Harrison Ave 6th floor suite 1","https://www.smilemultimedia.com/","Elevate your online presence with Smile MEDIA's expert web design and digital marketing services. Discover how we can boost your business today!","creative","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","elisa.ramirez@t4america.org","","","Smartgrowthamerica","","1350 I St NW Suite 425","https://smartgrowthamerica.org/","Our work spans housing and land use, transportation, complete streets, and economic development to find solutions to communities’ most pressing needs.","smart","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","gsalerno@equitablegrowth.org","","","Equitablegrowth","(202) 545-3341","740 15th St NW","http://equitablegrowth.org/","The Washington Center for Equitable Growth is a non-profit research and grantmaking organization dedicated to advancing evidence-backed ideas and policies that promote strong, stable, and broad-based economic growth.","equitable","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","info@larioscs.com","","","Larioscs","(858)205-0193","2420 University Ave","https://www.larioscs.com/","Our passion at LCS is rewarded by the knowledge that we serve a purpose in the areas of Program Management, Inspection, Design, and Technology Solutions.","the","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","info@consulting-experts.com","","","Consulting Experts","602-434-0915","9280 S Kyrene Rd Suite 106a","https://www.consulting-experts.com/","Thank you for visiting our website. If you have any questions about our consulting services in Phoenix, Arizona, send us a quick message today.","consulting","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","info@northrockpartners.com","","","Northrockpartners","+1 952.260.6049","225 South 6th St Suite 1400","http://northrockpartners.com/","We tailor financial and lifestyle advice that helps corporate executives, business owners, athletes, and entertainers make the impact they want on the world.","tailor","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","contact@emsc.com","","","Emsc","312-285-2489","330 N Ashland Ave","https://www.emsc.com/","EMSC offers ROI-focused Digital Marketing & SEM services in Chicago. Specializing in SEO, PPC, SMM, Remarketing, website design & content writing.","emsc","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","Susan.Lundy@ScoreVolunteer.org","","","Score","(415) 764-4964","455 Market St Ste 600","https://score.org/sanfrancisco/?utm_source=google-business-profile&utm_medium=organic-soci&utm_campaign=main-website-cta","Your PrivacyWhen you visit any website, it may store or retrieve information on your browser, mostly in the form of cookies. This information might be about you, your preferences or your device and is mostly used to make the site work as you expect it to. The information does not usually directly identify you, but it can give you a more personalized web experience. 

Because we respect your right to privacy, you can choose not to allow some types of cookies. Click on the different category headings to find out more and change our default settings. However, blocking some types of cookies may impact your experience of the site and the services we are able to offer.Strictly Necessary CookiesAlways ActiveThese cookies are necessary for the website to function and cannot be switched off in our systems. They are usually only set in response to actions made by you which amount to a request for services, such as setting your privacy preferences, logging in or filling in forms. You can set your browser to block or alert you about these cookies, but some parts of the site will not then work. These cookies do not store any personally identifiable information.Functional CookiesFunctional CookiesThese cookies enable the website to provide enhanced functionality and personalisation. They may be set by us or by third party providers whose services we have added to our pages. If you do not allow these cookies then some or all of these services may not function properly.Performance CookiesPerformance CookiesThese cookies allow us to count visits and traffic sources so we can measure and improve the performance of our site. They help us to know which pages are the most and least popular and see how visitors move around the site. All information these cookies collect is aggregated and therefore anonymous. If you do not allow these cookies we will not know when you have visited our site, and will not be able to monitor its performance.Targeting CookiesTargeting CookiesThese cookies may be set through our site by our advertising partners. They may be used by those companies to build a profile of your interests and show you relevant adverts on other sites. They do not store directly personal information, but are based on uniquely identifying your browser and internet device. If you do not allow these cookies, you will experience less targeted advertising.","san","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","chicagoinfo@inspec.com","","","Inspec","(414) 744-6962","1000 Parkers Lake Rd Suite 100","https://inspec.com/locations/minneapolis/","Get expert Minneapolis roof consulting services for your residential or commercial property. Our team of professionals can help you make informed decisions about your roof.","get","","","","","","","","","","","","","","","","","","","",""
"","Outbound Accelerator","arrowhead@ufitaz.com","","","Undergroundfitnessaz","623-244-5946","9714 N 7th St","http://www.undergroundfitnessaz.com/","Our Personal Training and Nutrition Coaching are excellent choices for good health, weight loss and a great workout. Learn more about our fitness programs in Phoenix now!","our","","","","","","","","","","","","","","","","","","","",""
